date,bases,open_access_bases,bytes,open_access_bytes
"01/09/2021",46531121077143652,19789368516564109,16826155338333529,9515346510482214
"01/10/2021",46543172360348099,19801419799768556,16831114845472883,9520306017621568
"01/11/2021",46560323175440420,19818570614860877,16837357495968425,9526548668117110
"01/12/2021",46580379777238080,19838440106605631,16845658013543378,9534766626392036
"01/13/2021",46599053690748990,19856962586661560,16852674402461480,9541717401589100
"01/14/2021",46617509804363953,19875418700276523,16859792606354129,9548835605481749
"01/15/2021",46655024619592762,19898878652849263,16872645068004320,9557130384717218
"01/16/2021",46664523090920159,19906197612827500,16876461630739697,9560293146256356
"01/17/2021",46672329269501714,19914003791409055,16879823746524726,9563655262041385
"01/18/2021",46689205251237828,19930661617460969,16886379116796637,9570109598696403
"01/19/2021",46831696926907517,19949112816201444,16912854149693824,9577640822808975
"01/20/2021",47951997899562645,19961757659805554,17087314512309240,9582293236224057
"01/21/2021",49116999171657300,19983357192853239,17270608963785880,9590313320379902
"01/22/2021",49479808606417143,19997872706689620,17331012278772049,9597000491645318
"01/23/2021",49483848038141280,20001912138413757,17332567871045566,9598556083918835
"01/24/2021",49494495411098338,20012201721683815,17337142760914575,9602974787599795
"01/25/2021",49506395038905270,20024052166901997,17341701487638245,9607512011497458
"01/26/2021",49513813335329059,20031470463325786,17344977204548915,9610787728408128
"01/27/2021",49526271699934277,20043885539092604,17350003244035940,9615789125855558
"01/28/2021",49537269743323348,20054747034251197,17354413930002246,9620149363389692
"01/29/2021",49550637002844022,20067715969684642,17359754073404197,9625299626987513
"01/30/2021",49571702161656999,20088781128497619,17367811680937558,9633357234520874
"01/31/2021",49615051749253194,20132130716093814,17384933324867464,9650478878450780
"02/01/2021",49706996600819216,20224075567659836,17420912870639422,9686458424222738
"02/02/2021",49741341481462983,20254344662815683,17432239519582922,9695915565591717
"02/03/2021",49812074560477100,20270069576050490,17445415786954258,9701895249458282
"02/04/2021",49841823860169020,20298138996933532,17457941103317350,9714173113906517
"02/05/2021",49858660590944934,20311787905366085,17464227661417690,9719507788021326
"02/06/2021",49865263717488342,20317728862833214,17466668742156821,9721754002128752
"02/07/2021",49872660472921847,20325125618266719,17469915636567685,9725000896539616
"02/08/2021",49883784115169224,20336249260514096,17474024029568989,9729109289540920
"02/09/2021",49905175445330701,20357640590675573,17482539026765179,9737624286737110
"02/10/2021",50132623975328291,20375818917887679,17533545205189502,9744538366498749
"02/11/2021",50186330025890348,20428968784276706,17553806586198502,9764603389027694
"02/12/2021",50199983262268477,20442622020654835,17560021932742781,9770818735571973
"02/13/2021",50216708208576060,20459346966962418,17567150071646200,9777946874475392
"02/14/2021",50222647020993534,20465285779379892,17569466400444361,9780263203273553
"02/15/2021",50229632987962615,20472271746348973,17571890637669126,9782687440498318
"02/16/2021",50248131360995440,20490770119381798,17579269823270671,9790066626099863
"02/17/2021",50257798331245197,20500437089631555,17583018109525994,9793814912355186
"02/18/2021",50270107497212404,20512175967673636,17587552792788562,9798261899759722
"02/19/2021",50279139519831510,20521207990292742,17590997856074202,9801706963045362
"02/20/2021",50284457075607480,20526525546068712,17593075783823230,9803784890794390
"02/21/2021",50293594212974540,20535652585285122,17596161750519819,9806867188843877
"02/22/2021",50320709457855334,20561923322676069,17605623544722875,9815910645221897
"02/23/2021",50335436224971891,20573595820440474,17611379657656235,9820670869751646
"02/24/2021",50368276866226962,20606436461695545,17625216433136421,9834507645231832
"02/25/2021",50380989446558536,20619149042027119,17629732574593178,9839023786688589
"02/26/2021",50419859806204207,20656209309661371,17644490168603314,9853360707047178
"02/27/2021",50436831259949109,20671763201792020,17650742442384501,9859113657432802
"02/28/2021",50448243028931079,20683174970773990,17656457041489584,9864828256537885
"03/01/2021",50519879149221493,20754811091064404,17684414642499547,9892785857547848
"03/02/2021",50539686585270274,20773799691685521,17692192398002526,9900388962468451
"03/03/2021",50565800307373938,20786106268088201,17698637590573754,9905063827032115
"03/04/2021",50577883056886681,20798189017600944,17703729959032654,9910156195491015
"03/05/2021",50606975487321155,20819917415027109,17715190797240008,9919086924654664
"03/06/2021",50614541606809372,20825799750486471,17719458381385999,9922572648155441
"03/07/2021",50619117102869012,20830375246546111,17721222085237288,9924336352006730
"03/08/2021",50634066859951198,20845325003628297,17726993726043672,9930107992813114
"03/09/2021",50650142638364304,20861200091231153,17732994860452485,9936018121300311
"03/10/2021",50661014570691807,20872072023558656,17737115264234008,9940138525081834
"03/11/2021",50673974189837403,20879437926861640,17742820475162806,9943563066488123
"03/12/2021",50709041334583892,20914505071608129,17756289287079855,9957031878405172
"03/13/2021",50712381751287577,20917845488311814,17757521841982676,9958264433307993
"03/14/2021",50724224343273400,20929688080297637,17762814086890321,9963556678215638
"03/15/2021",50804929403694662,21010378051808124,17795415049281273,9996151688000690
"03/16/2021",50861808791928414,21067257440041876,17810623830648315,10011360469367732
"03/17/2021",50943383491568130,21148832139681592,17840038284253691,10040774922973108
"03/18/2021",50972640003232423,21176812238000028,17851320188884171,10051577213048836
"03/19/2021",50984765872517315,21186515227283547,17855742705530459,10055290429163695
"03/20/2021",50996114720834834,21196241428752822,17859967287360577,10059041829664401
"03/21/2021",51003237585656324,21203364293574312,17862972517665716,10062047059969540
"03/22/2021",51021444558032992,21221398619219746,17870438678489000,10069448248470109
"03/23/2021",51044341499822006,21239133011301079,17877573746570025,10074964798341836
"03/24/2021",51101463884061124,21295969724650809,17896075985198760,10093337772629357
"03/25/2021",51131611479661555,21316617702764013,17907374148422434,10100457188832708
"03/26/2021",51146900502246878,21331862864656240,17912500326203525,10105568888969855
"03/27/2021",51149411653631284,21333626100157206,17913418199980487,10106248223791162
"03/28/2021",51158720409079684,21342934855605606,17916947039079330,10109777062890005
"03/29/2021",51252302627100324,21351319589185986,17941923845955956,10113204019866729
"03/30/2021",51285932246059214,21372420989011591,17955180392678638,10120855897940676
"03/31/2021",51435644717312030,21419027261501141,17997860583027416,10138493224379050
"04/01/2021",51495584371534525,21475034093435374,18022446170737978,10161462672742075
"04/02/2021",51507194539598186,21486644261499035,18026821855729518,10165838357733615
"04/03/2021",51513982642812542,21493432364713391,18029446190086626,10168462692090723
"04/04/2021",51533492384552379,21512942106453228,18036936883986284,10175953385990381
"04/05/2021",51547441038741574,21526890760642423,18042419850925307,10181436352929404
"04/06/2021",51567048643053467,21543740868423716,18049660993131788,10187715099717293
"04/07/2021",51582096579132137,21558788804502386,18056186744901902,10194240851487407
"04/08/2021",51603620131205405,21577886738933625,18063742207693240,10200783967366956
"04/09/2021",51613864840516943,21588131448245163,18068154749239478,10205196508913194
"04/10/2021",51624508762491606,21598775370219826,18072624354422756,10209666114096472
"04/11/2021",51641202078165194,21615468685893414,18076842722982747,10213884482656463
"04/12/2021",51649506632986860,21623234812595802,18080206151038523,10217039750641190
"04/13/2021",51675784218806482,21649512398415424,18090539637593011,10227373237195678
"04/14/2021",51697485865312086,21671059599079774,18099062211612835,10235827801185430
"04/15/2021",51754410871831743,21689764073455629,18114482590777332,10242663429138267
"04/16/2021",51773917187100664,21703197312431835,18122260135475662,10247779457569394
"04/17/2021",51780435456748511,21709715582079682,18125446263450247,10250965585543979
"04/18/2021",51783014833941296,21712294959272467,18126396615225955,10251915937319687
"04/19/2021",51843263951453271,21764045339950192,18149818315940963,10274449568828871
"04/20/2021",51867592157816791,21788070454457181,18159534284622688,10284081070054902
"04/21/2021",51884734904902993,21802218417220168,18166272078773831,10289850119227646
"04/22/2021",51895525198644374,21812978837412749,18170742390752245,10294310883712917
"04/23/2021",51929206203526016,21838782511197642,18182014524942049,10303996845071971
"04/24/2021",51936580137554265,21846156445225891,18184836686469163,10306819006599085
"04/25/2021",51942086081237857,21851662388909483,18186984167808297,10308966487938219
"04/26/2021",51952211744881517,21861788052553143,18191139951660678,10313122271790600
"04/27/2021",51984234472775495,21888786382744049,18201765235505256,10321865390963569
"04/28/2021",52004313067715244,21908770267943082,18209737506026019,10329806042693765
"04/29/2021",52021144131234543,21925601331462381,18216389434108704,10336457970776450
"04/30/2021",52087669808814244,21992127009042082,18242407877096013,10362476413763759
"05/01/2021",52162280127447733,22066737327675571,18268690620079058,10388759156746804
"05/02/2021",52170109563367884,22074566763595722,18271455809831826,10391524346499572
"05/03/2021",52184061327142248,22088518527370086,18276903263951614,10396971800619360
"05/04/2021",52197611379499242,22102068579727080,18282504223210340,10402572759878086
"05/05/2021",52488367980033230,22142120548764644,18337792879669066,10418222185198584
"05/06/2021",52920157244590703,22173236758162261,18412645662616028,10429502825407973
"05/07/2021",53161073072224875,22186515372986992,18454554103728095,10435035775718762
"05/08/2021",53175398787023908,22200841087786025,18459701339053545,10440183011044212
"05/09/2021",53180855562121169,22206297862883286,18461243384009847,10441725056000514
"05/10/2021",53193352415822614,22218794716584731,18465503485939012,10445985157929679
"05/11/2021",53216665436608429,22242107737370546,18474422927142312,10454904599132979
"05/12/2021",53254646329086775,22268502725431430,18486767649542839,10464838044161081
"05/13/2021",53275197916580224,22289054312924879,18493680032247626,10471750426865868
"05/14/2021",53288455936920176,22302312333264831,18498718455422664,10476788850040906
"05/15/2021",53301250025839618,22315106422184273,18503691577734180,10481761972352422
"05/16/2021",53311060303960263,22324916700304918,18507702770892962,10485773165511204
"05/17/2021",53328017921220373,22341874317565028,18514184100616676,10492254495234918
"05/18/2021",53341130870200000,22353879096244436,18519893792452130,10497495109417559
"05/19/2021",53399843117719128,22410520046962646,18540986858486784,10518153860187443
"05/20/2021",53422564354803966,22425864359299577,18549446172031967,10523925638926737
"05/21/2021",53436856885801404,22437721761820068,18554853011190063,10528613570409144
"05/22/2021",53443404812790551,22444269688809215,18558166540370330,10531927099589411
"05/23/2021",53450362325247106,22451227201265770,18560988234012116,10534748793231197
"05/24/2021",53462057016517155,22462913074208851,18565674997677526,10539433673204402
"05/25/2021",53480433691218281,22481289748909977,18572624577317470,10546383252844346
"05/26/2021",53511323824118631,22506278145548235,18582621357100510,10554907691616491
"05/27/2021",53530711936095429,22525356170108255,18589109145282747,10561264436206218
"05/28/2021",53675272190012472,22549580929523356,18617134062251394,10570459640930508
"05/29/2021",53683832826429088,22558141565939972,18620558507937661,10573884086616775
"05/30/2021",53691189022154777,22565497761665661,18623369586892999,10576695165572113
"05/31/2021",53716395182312460,22590703921823344,18634056684872160,10587382263551274
"06/01/2021",53798617186959532,22672914459678664,18667522209989448,10620840831343347
"06/02/2021",53814866998019678,22689164270738810,18673966706081496,10627285327435395
"06/03/2021",53829451621117866,22703748893836998,18679700863513955,10633019484867854
"06/04/2021",53894389243921903,22722704979013145,18695620853975693,10639625791128781
